NAICS_2022_Code,NAICS_2022_Title,ISIC_Rev4_Code,ISIC_Rev4_Title,NACE_Rev2_Code,NACE_Rev2_Title,NACE_Rev21_Code,NACE_Rev21_Title,Mapping_Path,Mapping_Notes,NAICS_Partial,ISIC_Partial,NACE_Partial,NACE_Mapping_Type,NACE_Correspondence_Type,NACE_Common_Content,Mapping_Quality
"449110","Furniture Retailers","4799","Other retail sale not in stores, stalls or markets","47.99","Other retail sale not in stores, stalls or markets","47.51","Retail sale of textiles","NAICS→ISIC→NACE2→NACE2.1","not in stores, stalls or markets and not exclusively sold via Internet or mail-order houses",true,true,false,"NACE Rev. 2 class  47.99 is mapped to NACE Rev. 2.1 classes  47.11, 47.12, 47.21, 47.22, 47.23, 47.24, 47.25, 47.26, 47.27, 47.40, 47.51, 47.52, 47.53, 47.54, 47.55, 47.61, 47.62, 47.63, 47.64, 47.69, 47.71, 47.72, 47.74, 47.75, 47.76, 47.77, 47.78, 47.79, 47.91, 47.92","65:78","- retail sale not in stores, stalls or markets of fabrics
- retail sale not in stores, stalls or markets of knitting yarn
- retail sale not in stores, stalls or markets of basic materials for rug, tapestry or embroidery making
- retail sale not in stores, stalls or markets of textiles
- retail sale not in stores, stalls or markets of haberdashery: needles, sewing thread etc.
- retail sale not in stores, stalls or markets of tarpaulins
- retail sale not in stores, stalls or markets of bedlinen","direct"
"449110","Furniture Retailers","4799","Other retail sale not in stores, stalls or markets","47.99","Other retail sale not in stores, stalls or markets","47.52","Retail sale of hardware, building materials, paints and glass","NAICS→ISIC→NACE2→NACE2.1","not in stores, stalls or markets and not exclusively sold via Internet or mail-order houses",true,true,false,"NACE Rev. 2 class  47.99 is mapped to NACE Rev. 2.1 classes  47.11, 47.12, 47.21, 47.22, 47.23, 47.24, 47.25, 47.26, 47.27, 47.40, 47.51, 47.52, 47.53, 47.54, 47.55, 47.61, 47.62, 47.63, 47.64, 47.69, 47.71, 47.72, 47.74, 47.75, 47.76, 47.77, 47.78, 47.79, 47.91, 47.92","65:78","- retail sale not in stores, stalls or markets of hardware
- retail sale not in stores, stalls or markets of paints, varnishes and lacquers
- retail sale not in stores, stalls or markets of solvents, white spirit and other drugstore products
- retail sale not in stores, stalls or markets of flat glass
- retail sale not in stores, stalls or markets of other building material, e.g. bricks, tiles, breezeblock, wood, floor boards, insulation material
- retail sale not in stores, stalls or markets of sanitary and heating equipment
- retail sale not in stores, stalls or markets of do-it-yourself material, electrical and plumbing material and equipment
- retail sale not in stores, stalls or markets of tools, e.g. hammers, saws, screwdrivers and other hand tools, including power hand tools
- retail sale not in stores, stalls or markets of renewable energy materials, e.g. non-electric solar collectors and photovoltaic panels, without installation
- retail sale not in stores, stalls or markets of electrical or electronic fire alarms, fire extinguishers, emergency blocks, smoke extraction system, safes, and vaults, without installation or maintenance services
- retail sale not in stores, stalls or markets of doors and windows and shutters of any material
- retail sale not in stores, stalls or markets of garden and landscaping equipment, e.g. lawnmowers
- retail sale not in stores, stalls or markets of saunas, swimming pools and spas, including in kits etc., without installation","direct"
"449110","Furniture Retailers","4799","Other retail sale not in stores, stalls or markets","47.99","Other retail sale not in stores, stalls or markets","47.53","Retail sale of carpets, rugs, wall and floor coverings","NAICS→ISIC→NACE2→NACE2.1","not in stores, stalls or markets and not exclusively sold via Internet or mail-order houses",true,true,false,"NACE Rev. 2 class  47.99 is mapped to NACE Rev. 2.1 classes  47.11, 47.12, 47.21, 47.22, 47.23, 47.24, 47.25, 47.26, 47.27, 47.40, 47.51, 47.52, 47.53, 47.54, 47.55, 47.61, 47.62, 47.63, 47.64, 47.69, 47.71, 47.72, 47.74, 47.75, 47.76, 47.77, 47.78, 47.79, 47.91, 47.92","65:78","- retail sale not in stores, stalls or markets of carpets and rugs
- retail sale not in stores, stalls or markets of curtains and net curtains
- retail sale not in stores, stalls or markets of wall or floor coverings, e.g. wallpaper, tiles, laminates and vinyl flooring","direct"
"449110","Furniture Retailers","4799","Other retail sale not in stores, stalls or markets","47.99","Other retail sale not in stores, stalls or markets","47.54","Retail sale of electrical household appliances","NAICS→ISIC→NACE2→NACE2.1","not in stores, stalls or markets and not exclusively sold via Internet or mail-order houses",true,true,false,"NACE Rev. 2 class  47.99 is mapped to NACE Rev. 2.1 classes  47.11, 47.12, 47.21, 47.22, 47.23, 47.24, 47.25, 47.26, 47.27, 47.40, 47.51, 47.52, 47.53, 47.54, 47.55, 47.61, 47.62, 47.63, 47.64, 47.69, 47.71, 47.72, 47.74, 47.75, 47.76, 47.77, 47.78, 47.79, 47.91, 47.92","65:78","- retail sale not in stores, stalls or markets of electrical household appliances","direct"
"449110","Furniture Retailers","4799","Other retail sale not in stores, stalls or markets","47.99","Other retail sale not in stores, stalls or markets","47.55","Retail sale of furniture, lighting equipment, tableware and other household goods","NAICS→ISIC→NACE2→NACE2.1","not in stores, stalls or markets and not exclusively sold via Internet or mail-order houses",true,true,false,"NACE Rev. 2 class  47.99 is mapped to NACE Rev. 2.1 classes  47.11, 47.12, 47.21, 47.22, 47.23, 47.24, 47.25, 47.26, 47.27, 47.40, 47.51, 47.52, 47.53, 47.54, 47.55, 47.61, 47.62, 47.63, 47.64, 47.69, 47.71, 47.72, 47.74, 47.75, 47.76, 47.77, 47.78, 47.79, 47.91, 47.92","65:78","- retail sale not in stores, stalls or markets of furniture, including mattresses and box springs
- retail sale not in stores, stalls or markets of articles for lighting
- retail sale of household utensils and cutlery, crockery, glassware, tableware, china and pottery
- retail sale not in stores, stalls or markets of wooden, cork and wickerwork goods
- retail sale not in stores, stalls or markets of non-electrical household appliances,
- retail sale not in stores, stalls or markets of solar household appliances
- retail sale not in stores, stalls or markets of parasols
- retail sale of household articles and equipment n.e.c.
- retail sale not in stores, stalls or markets of baby equipment, e.g. baby carriages, pushchairs, baby walkers, baby carries, baby car seats
- retail sale not in stores, stalls or markets of sails","direct"
"449110","Furniture Retailers","4799","Other retail sale not in stores, stalls or markets","47.99","Other retail sale not in stores, stalls or markets","47.61","Retail sale of books","NAICS→ISIC→NACE2→NACE2.1","not in stores, stalls or markets and not exclusively sold via Internet or mail-order houses",true,true,false,"NACE Rev. 2 class  47.99 is mapped to NACE Rev. 2.1 classes  47.11, 47.12, 47.21, 47.22, 47.23, 47.24, 47.25, 47.26, 47.27, 47.40, 47.51, 47.52, 47.53, 47.54, 47.55, 47.61, 47.62, 47.63, 47.64, 47.69, 47.71, 47.72, 47.74, 47.75, 47.76, 47.77, 47.78, 47.79, 47.91, 47.92","65:78","- retail sale not in stores, stalls or markets of books, including audio books on physical media","direct"
"449110","Furniture Retailers","4799","Other retail sale not in stores, stalls or markets","47.99","Other retail sale not in stores, stalls or markets","47.62","Retail sale of newspapers, and other periodical publications and stationery","NAICS→ISIC→NACE2→NACE2.1","not in stores, stalls or markets and not exclusively sold via Internet or mail-order houses",true,true,false,"NACE Rev. 2 class  47.99 is mapped to NACE Rev. 2.1 classes  47.11, 47.12, 47.21, 47.22, 47.23, 47.24, 47.25, 47.26, 47.27, 47.40, 47.51, 47.52, 47.53, 47.54, 47.55, 47.61, 47.62, 47.63, 47.64, 47.69, 47.71, 47.72, 47.74, 47.75, 47.76, 47.77, 47.78, 47.79, 47.91, 47.92","65:78","- retail sale not in stores, stalls or markets of periodicals and journals
- retail sale not in stores, stalls or markets of stationery, office and school supplies, e.g. pens, pencils, paper","direct"
"449110","Furniture Retailers","4799","Other retail sale not in stores, stalls or markets","47.99","Other retail sale not in stores, stalls or markets","47.63","Retail sale of sporting equipment","NAICS→ISIC→NACE2→NACE2.1","not in stores, stalls or markets and not exclusively sold via Internet or mail-order houses",true,true,false,"NACE Rev. 2 class  47.99 is mapped to NACE Rev. 2.1 classes  47.11, 47.12, 47.21, 47.22, 47.23, 47.24, 47.25, 47.26, 47.27, 47.40, 47.51, 47.52, 47.53, 47.54, 47.55, 47.61, 47.62, 47.63, 47.64, 47.69, 47.71, 47.72, 47.74, 47.75, 47.76, 47.77, 47.78, 47.79, 47.91, 47.92","65:78","- retail sale not in stores, stalls or markets of sports goods, including fishing gear, weapons and ammunitions, camping goods, etc.
- retail sale not in stores, stalls or markets of boats
- retail sale not in stores, stalls or markets of bicycles, including electric bicycles, mono wheels, hover boards, kickscooters, etc.
- retail sale not in stores, stalls or markets of protective gear for motorcyclists
- retail sale not in stores, stalls or markets of special footwear for sports, e.g. football shoes, ice skates, ski boots
- retail sale not in stores, stalls or markets of special sports equipment clothes for skiing, martial arts, ballet etc.
- retail sale not in stores, stalls or markets of parachutes, tents, sleeping bags etc.","direct"
"449110","Furniture Retailers","4799","Other retail sale not in stores, stalls or markets","47.99","Other retail sale not in stores, stalls or markets","47.64","Retail sale of games and toys","NAICS→ISIC→NACE2→NACE2.1","not in stores, stalls or markets and not exclusively sold via Internet or mail-order houses",true,true,false,"NACE Rev. 2 class  47.99 is mapped to NACE Rev. 2.1 classes  47.11, 47.12, 47.21, 47.22, 47.23, 47.24, 47.25, 47.26, 47.27, 47.40, 47.51, 47.52, 47.53, 47.54, 47.55, 47.61, 47.62, 47.63, 47.64, 47.69, 47.71, 47.72, 47.74, 47.75, 47.76, 47.77, 47.78, 47.79, 47.91, 47.92","65:78","- retail sale not in stores, stalls or markets of games and toys, made of all materials
- retail sale not in stores, stalls or markets of party supplies, e.g. masks, party favour (cotillions, jokes, etc.), magic items
- retail sale not in stores, stalls or markets of toy drones","direct"
"449110","Furniture Retailers","4799","Other retail sale not in stores, stalls or markets","47.99","Other retail sale not in stores, stalls or markets","47.69","Retail sale of cultural and recreational goods n.e.c.","NAICS→ISIC→NACE2→NACE2.1","not in stores, stalls or markets and not exclusively sold via Internet or mail-order houses",true,true,false,"NACE Rev. 2 class  47.99 is mapped to NACE Rev. 2.1 classes  47.11, 47.12, 47.21, 47.22, 47.23, 47.24, 47.25, 47.26, 47.27, 47.40, 47.51, 47.52, 47.53, 47.54, 47.55, 47.61, 47.62, 47.63, 47.64, 47.69, 47.71, 47.72, 47.74, 47.75, 47.76, 47.77, 47.78, 47.79, 47.91, 47.92","65:78","- retail sale not in stores, stalls or markets of recorded media
- retail sale not in stores, stalls or markets of musical instruments, scores and related accessories, e.g. strings, music stands, metronomes
- retail sale not in stores, stalls or markets of philately, numismatics and collectors’ items, e.g. stamps and coins
- retail sale not in stores, stalls or markets of art supplies, including beads, clay, canvasses, oil and water colours etc.","direct"
"449110","Furniture Retailers","4799","Other retail sale not in stores, stalls or markets","47.99","Other retail sale not in stores, stalls or markets","47.71","Retail sale of clothing","NAICS→ISIC→NACE2→NACE2.1","not in stores, stalls or markets and not exclusively sold via Internet or mail-order houses",true,true,false,"NACE Rev. 2 class  47.99 is mapped to NACE Rev. 2.1 classes  47.11, 47.12, 47.21, 47.22, 47.23, 47.24, 47.25, 47.26, 47.27, 47.40, 47.51, 47.52, 47.53, 47.54, 47.55, 47.61, 47.62, 47.63, 47.64, 47.69, 47.71, 47.72, 47.74, 47.75, 47.76, 47.77, 47.78, 47.79, 47.91, 47.92","65:78","- retail sale not in stores, stalls or markets of articles of clothing, including underwear
- retail sale not in stores, stalls or markets of articles of fur
- retail sale not in stores, stalls or markets of clothing accessories, e.g. gloves, ties, braces
- retail sale not in stores, stalls or markets of work clothes, uniforms, disguises, carnival costumes etc.","direct"
"449110","Furniture Retailers","4799","Other retail sale not in stores, stalls or markets","47.99","Other retail sale not in stores, stalls or markets","47.72","Retail sale of footwear and leather goods","NAICS→ISIC→NACE2→NACE2.1","not in stores, stalls or markets and not exclusively sold via Internet or mail-order houses",true,true,false,"NACE Rev. 2 class  47.99 is mapped to NACE Rev. 2.1 classes  47.11, 47.12, 47.21, 47.22, 47.23, 47.24, 47.25, 47.26, 47.27, 47.40, 47.51, 47.52, 47.53, 47.54, 47.55, 47.61, 47.62, 47.63, 47.64, 47.69, 47.71, 47.72, 47.74, 47.75, 47.76, 47.77, 47.78, 47.79, 47.91, 47.92","65:78","- retail sale not in stores, stalls or markets of footwear
- retail sale not in stores, stalls or markets of leather goods
- retail sale not in stores, stalls or markets of travel accessories of leather and leather substitutes","direct"
"449110","Furniture Retailers","4799","Other retail sale not in stores, stalls or markets","47.99","Other retail sale not in stores, stalls or markets","47.74","Retail sale of medical and orthopaedic goods","NAICS→ISIC→NACE2→NACE2.1","not in stores, stalls or markets and not exclusively sold via Internet or mail-order houses",true,true,false,"NACE Rev. 2 class  47.99 is mapped to NACE Rev. 2.1 classes  47.11, 47.12, 47.21, 47.22, 47.23, 47.24, 47.25, 47.26, 47.27, 47.40, 47.51, 47.52, 47.53, 47.54, 47.55, 47.61, 47.62, 47.63, 47.64, 47.69, 47.71, 47.72, 47.74, 47.75, 47.76, 47.77, 47.78, 47.79, 47.91, 47.92","65:78","- retail sale not in stores, stalls or markets of corrective glasses, lenses and sunglasses
- retail sale not in stores, stalls or markets of hearing aids
- retail sale not in stores, stalls or markets of orthopaedic footwear
- retail sale not in stores, stalls or markets of crutches and wheelchairs
- retail sale not in stores, stalls or markets of orthopaedic prostheses
- retail sale not in stores, stalls or markets of cervical collars and corsets
- retail sale not in stores, stalls or markets of elastocompressive products, e.g. elastic stockings, sleeves
- retail sale not in stores, stalls or markets of non-corrective sunglasses","direct"
"449110","Furniture Retailers","4799","Other retail sale not in stores, stalls or markets","47.99","Other retail sale not in stores, stalls or markets","47.75","Retail sale of cosmetic and toilet articles","NAICS→ISIC→NACE2→NACE2.1","not in stores, stalls or markets and not exclusively sold via Internet or mail-order houses",true,true,false,"NACE Rev. 2 class  47.99 is mapped to NACE Rev. 2.1 classes  47.11, 47.12, 47.21, 47.22, 47.23, 47.24, 47.25, 47.26, 47.27, 47.40, 47.51, 47.52, 47.53, 47.54, 47.55, 47.61, 47.62, 47.63, 47.64, 47.69, 47.71, 47.72, 47.74, 47.75, 47.76, 47.77, 47.78, 47.79, 47.91, 47.92","65:78","- retail sale not in stores, stalls or markets of perfumery, cosmetic, toiletries, personal care products etc.","direct"
"449110","Furniture Retailers","4799","Other retail sale not in stores, stalls or markets","47.99","Other retail sale not in stores, stalls or markets","47.76","Retail sale of flowers, plants, fertilisers, pets and pet food","NAICS→ISIC→NACE2→NACE2.1","not in stores, stalls or markets and not exclusively sold via Internet or mail-order houses",true,true,false,"NACE Rev. 2 class  47.99 is mapped to NACE Rev. 2.1 classes  47.11, 47.12, 47.21, 47.22, 47.23, 47.24, 47.25, 47.26, 47.27, 47.40, 47.51, 47.52, 47.53, 47.54, 47.55, 47.61, 47.62, 47.63, 47.64, 47.69, 47.71, 47.72, 47.74, 47.75, 47.76, 47.77, 47.78, 47.79, 47.91, 47.92","65:78","- retail sale not in stores, stalls or markets of fertilisers and plant protection products
- retail sale not in stores, stalls or markets of pets and articles for pets
- retail sale not in stores, stalls or markets of food for pets and other animals kept at home for pleasure, e.g. chickens, horses
- retail sale not in stores, stalls or markets of toiletries, hygiene products, etc. for pets","direct"
